mp_id,model_name,rl_gain_score,mlip_score,simple_structure,structure_validity,smact_validity,cif,converged,relaxed_structures_300
mp-628773,With_Thinking,0.22783303260803223,0.2648861074530027,"P1
4.17214070 4.35987873 6.41820565
90 108.971 90
Sn 1 0.54833324 0.75000000 0.09666648
Sn 1 0.45166676 0.25000000 0.90333352
Se 1 0.17362562 0.75000000 0.34725124
Se 1 0.82637438 0.25000000 0.65274876",True,True,"# generated using pymatgen
data_SnSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02685268
_cell_length_b   5.25015440
_cell_length_c   7.05212764
_cell_angle_alpha   90.00003782
_cell_angle_beta   106.58939549
_cell_angle_gamma   89.99996199
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnSe
_chemical_formula_sum   'Sn2 Se2'
_cell_volume   142.88730812
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.55217034  0.74999996  0.10434229  1
  Sn  Sn1  1  0.44782966  0.25000002  0.89565771  1
  Se  Se2  1  0.17216200  0.75000003  0.34432183  1
  Se  Se3  1  0.82783800  0.24999999  0.65567817  1
",True,"P1
4.02685268 5.25015440 7.05212764
90 106.589 90
Sn 1 0.55217034 0.74999996 0.10434229
Sn 1 0.44782966 0.25000002 0.89565771
Se 1 0.17216200 0.75000003 0.34432183
Se 1 0.82783800 0.24999999 0.65567817"
mp-628773,RL_With_Thinking,0.22783303260803223,0.028303112991943102,"P1
4.12075512 4.30477435 6.26154236
90 108.393 90
Sn 1 0.38785640 0.75000000 0.77571279
Sn 1 0.61214360 0.25000000 0.22428721
Se 1 0.13548702 0.75000000 0.27097404
Se 1 0.86451298 0.25000000 0.72902596",True,True,"# generated using pymatgen
data_SnSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27285043
_cell_length_b   4.35001779
_cell_length_c   6.58471900
_cell_angle_alpha   90.00005870
_cell_angle_beta   109.01513507
_cell_angle_gamma   89.99996716
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnSe
_chemical_formula_sum   'Sn2 Se2'
_cell_volume   115.71149818
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.36489960  0.75000025  0.72846498  1
  Sn  Sn1  1  0.63510059  0.24999980  0.27153507  1
  Se  Se2  1  0.14468795  0.74999997  0.28970116  1
  Se  Se3  1  0.85531186  0.24999998  0.71029880  1
",True,"P1
4.27285043 4.35001779 6.58471900
90.0001 109.015 90
Sn 1 0.36489960 0.75000025 0.72846498
Sn 1 0.63510059 0.24999980 0.27153507
Se 1 0.14468795 0.74999997 0.28970116
Se 1 0.85531186 0.24999998 0.71029880"
mp-628773,No_Thinking,0.22783303260803223,0.1613764429174802,"P1
3.97972500 11.24487200 5.92638700
90 90 90
Sn 1 0.00000000 0.31427400 0.75000000
Sn 1 0.50000000 0.18572600 0.25000000
Sn 1 0.50000000 0.81427400 0.75000000
Sn 1 0.00000000 0.68572600 0.25000000
Se 1 0.50000000 0.38588500 0.25000000
Se 1 0.00000000 0.11411500 0.75000000
Se 1 0.00000000 0.88588500 0.25000000
Se 1 0.50000000 0.61411500 0.75000000",True,True,"# generated using pymatgen
data_SnSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.26680244
_cell_length_b   12.38078704
_cell_length_c   4.35518376
_cell_angle_alpha   90.00002511
_cell_angle_beta   90.00000238
_cell_angle_gamma   89.99999091
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnSe
_chemical_formula_sum   'Sn4 Se4'
_cell_volume   230.06855936
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.00000009  0.36592721  0.74999970  1
  Sn  Sn1  1  0.49999988  0.13407275  0.25000033  1
  Sn  Sn2  1  0.50000011  0.86592724  0.74999964  1
  Sn  Sn3  1  -0.00000010  0.63407279  0.25000033  1
  Se  Se4  1  0.49999995  0.35498188  0.25000010  1
  Se  Se5  1  0.00000010  0.14501811  0.74999981  1
  Se  Se6  1  -0.00000008  0.85498190  0.25000022  1
  Se  Se7  1  0.50000005  0.64501813  0.74999987  1
",True,"P1
4.26680244 12.38078704 4.35518376
90 90 90
Sn 1 0.00000009 0.36592721 0.74999970
Sn 1 0.49999988 0.13407275 0.25000033
Sn 1 0.50000011 0.86592724 0.74999964
Sn 1 -0.00000010 0.63407279 0.25000033
Se 1 0.49999995 0.35498188 0.25000010
Se 1 0.00000010 0.14501811 0.74999981
Se 1 -0.00000008 0.85498190 0.25000022
Se 1 0.50000005 0.64501813 0.74999987"
mp-628773,RL_No_Thinking,0.22783303260803223,0.17012640477050756,"P1
4.16028000 11.20192800 4.14437800
90 90 90
Sn 1 0.00000000 0.86448700 0.75000000
Sn 1 0.50000000 0.63551300 0.25000000
Sn 1 0.50000000 0.36448700 0.75000000
Sn 1 0.00000000 0.13551300 0.25000000
Se 1 0.00000000 0.58787500 0.75000000
Se 1 0.50000000 0.91212500 0.25000000
Se 1 0.50000000 0.08787500 0.75000000
Se 1 0.00000000 0.41212500 0.25000000",True,True,"# generated using pymatgen
data_SnSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27327804
_cell_length_b   12.41051910
_cell_length_c   4.35415523
_cell_angle_alpha   90.00000488
_cell_angle_beta   90.00000245
_cell_angle_gamma   89.99997411
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnSe
_chemical_formula_sum   'Sn4 Se4'
_cell_volume   230.91652138
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.00000006  0.86430154  0.74999995  1
  Sn  Sn1  1  0.49999988  0.63569846  0.25000005  1
  Sn  Sn2  1  0.49999991  0.36430152  0.74999986  1
  Sn  Sn3  1  0.00000022  0.13569847  0.24999998  1
  Se  Se4  1  0.00000018  0.64403066  0.74999995  1
  Se  Se5  1  0.49999980  0.85596936  0.25000006  1
  Se  Se6  1  0.49999994  0.14403065  0.75000001  1
  Se  Se7  1  0.00000002  0.35596934  0.25000014  1
",True,"P1
4.27327804 12.41051910 4.35415523
90 90 90
Sn 1 0.00000006 0.86430154 0.74999995
Sn 1 0.49999988 0.63569846 0.25000005
Sn 1 0.49999991 0.36430152 0.74999986
Sn 1 0.00000022 0.13569847 0.24999998
Se 1 0.00000018 0.64403066 0.74999995
Se 1 0.49999980 0.85596936 0.25000006
Se 1 0.49999994 0.14403065 0.75000001
Se 1 0.00000002 0.35596934 0.25000014"
mp-1190224,With_Thinking,0.22551870346069336,0.619018878809408,"P1
6.66634300 6.67043800 7.23574700
90 90 90
Zn 1 0.50020800 0.83047000 0.00000000
Zn 1 0.00020800 0.16953000 0.50000000
Cu 1 0.49992300 0.32623200 0.24910100
Cu 1 0.99992300 0.67376800 0.74910100
Cu 1 0.49992300 0.32623200 0.75089900
Cu 1 0.99992300 0.67376800 0.25089900
Sn 1 0.50013800 0.82646300 0.50000000
Sn 1 0.00013800 0.17353700 0.00000000
S 1 0.87707500 0.34001600 0.00000000
S 1 0.37707500 0.65998400 0.50000000
S 1 0.87753000 0.34139500 0.50000000
S 1 0.37753000 0.65860500 0.00000000
S 1 0.87385800 0.83320000 0.24510700
S 1 0.37385800 0.16680000 0.74510700
S 1 0.87385800 0.83320000 0.75489300
S 1 0.37385800 0.16680000 0.25489300",True,True,"# generated using pymatgen
data_ZnCu2SnS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59052830
_cell_length_b   12.98677439
_cell_length_c   7.48959477
_cell_angle_alpha   90.00000656
_cell_angle_beta   89.99999972
_cell_angle_gamma   89.99998066
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCu2SnS4
_chemical_formula_sum   'Zn2 Cu4 Sn2 S8'
_cell_volume   446.50084498
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.60823235  0.77636078  0.00000000  1
  Zn  Zn1  1  0.10823241  0.22363912  0.50000003  1
  Cu  Cu2  1  0.59673019  0.28549753  0.25126240  1
  Cu  Cu3  1  1.09673009  0.71450231  0.75126228  1
  Cu  Cu4  1  0.59673011  0.28549758  0.74873777  1
  Cu  Cu5  1  1.09673010  0.71450242  0.24873781  1
  Sn  Sn6  1  0.46399443  0.84826123  0.50000009  1
  Sn  Sn7  1  -0.03600556  0.15173881  0.00000003  1
  S  S8  1  0.81068457  0.33613994  -0.00000006  1
  S  S9  1  0.31068449  0.66386007  0.49999997  1
  S  S10  1  0.77973438  0.35107949  0.50000003  1
  S  S11  1  0.27973423  0.64892064  -0.00000003  1
  S  S12  1  0.82320362  0.85483598  0.24449713  1
  S  S13  1  0.32320349  0.14516413  0.74449716  1
  S  S14  1  0.82320350  0.85483583  0.75550274  1
  S  S15  1  0.32320359  0.14516415  0.25550265  1
",True,"P1
4.59052830 12.98677439 7.48959477
90 90 90
Zn 1 0.60823235 0.77636078 0.00000000
Zn 1 0.10823241 0.22363912 0.50000003
Cu 1 0.59673019 0.28549753 0.25126240
Cu 1 1.09673009 0.71450231 0.75126228
Cu 1 0.59673011 0.28549758 0.74873777
Cu 1 1.09673010 0.71450242 0.24873781
Sn 1 0.46399443 0.84826123 0.50000009
Sn 1 -0.03600556 0.15173881 0.00000003
S 1 0.81068457 0.33613994 -0.00000006
S 1 0.31068449 0.66386007 0.49999997
S 1 0.77973438 0.35107949 0.50000003
S 1 0.27973423 0.64892064 -0.00000003
S 1 0.82320362 0.85483598 0.24449713
S 1 0.32320349 0.14516413 0.74449716
S 1 0.82320350 0.85483583 0.75550274
S 1 0.32320359 0.14516415 0.25550265"
mp-1190224,RL_With_Thinking,0.22551870346069336,0.40523561464925173,"P1
6.57655700 6.74402700 7.67125400
90 90 90
Zn 1 0.50061100 0.87984200 0.00000000
Zn 1 0.00061100 0.12015800 0.50000000
Cu 1 0.50131000 0.37457500 0.24846400
Cu 1 0.00131000 0.62542500 0.74846400
Cu 1 0.50131000 0.37457500 0.75153600
Cu 1 0.00131000 0.62542500 0.25153600
Sn 1 0.50123000 0.87818800 0.50000000
Sn 1 0.00123000 0.12181200 0.00000000
S 1 0.36712000 0.38630500 0.00000000
S 1 0.86712000 0.61369500 0.50000000
S 1 0.37015500 0.86926000 0.24880600
S 1 0.87015500 0.13074000 0.74880600
S 1 0.37015500 0.86926000 0.75119400
S 1 0.87015500 0.13074000 0.25119400
S 1 0.84924300 0.62526500 0.00000000
S 1 0.34924300 0.37473500 0.50000000",True,True,"# generated using pymatgen
data_ZnCu2SnS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.35859874
_cell_length_b   6.62661674
_cell_length_c   7.73268900
_cell_angle_alpha   90.00001865
_cell_angle_beta   90.00000822
_cell_angle_gamma   90.00000493
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCu2SnS4
_chemical_formula_sum   'Zn2 Cu4 Sn2 S8'
_cell_volume   325.82455941
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.49777996  0.83983590  -0.00000001  1
  Zn  Zn1  1  -0.00222005  0.16016412  0.49999999  1
  Cu  Cu2  1  0.49654683  0.34020699  0.24953816  1
  Cu  Cu3  1  -0.00345314  0.65979299  0.74953813  1
  Cu  Cu4  1  0.49654681  0.34020697  0.75046188  1
  Cu  Cu5  1  -0.00345318  0.65979302  0.25046186  1
  Sn  Sn6  1  0.49636930  0.83982237  0.50000001  1
  Sn  Sn7  1  -0.00363068  0.16017765  -0.00000002  1
  S  S8  1  0.38483480  0.17958768  0.00000002  1
  S  S9  1  0.88483487  0.82041235  0.49999999  1
  S  S10  1  0.35921398  0.66351694  0.24298453  1
  S  S11  1  0.85921399  0.33648308  0.74298452  1
  S  S12  1  0.35921401  0.66351690  0.75701550  1
  S  S13  1  0.85921399  0.33648311  0.25701547  1
  S  S14  1  0.87062825  0.80820649  -0.00000002  1
  S  S15  1  0.37062826  0.19179342  0.50000001  1
",True,"P1
6.35859874 6.62661674 7.73268900
90 90 90
Zn 1 0.49777996 0.83983590 -0.00000001
Zn 1 -0.00222005 0.16016412 0.49999999
Cu 1 0.49654683 0.34020699 0.24953816
Cu 1 -0.00345314 0.65979299 0.74953813
Cu 1 0.49654681 0.34020697 0.75046188
Cu 1 -0.00345318 0.65979302 0.25046186
Sn 1 0.49636930 0.83982237 0.50000001
Sn 1 -0.00363068 0.16017765 -0.00000002
S 1 0.38483480 0.17958768 0.00000002
S 1 0.88483487 0.82041235 0.49999999
S 1 0.35921398 0.66351694 0.24298453
S 1 0.85921399 0.33648308 0.74298452
S 1 0.35921401 0.66351690 0.75701550
S 1 0.85921399 0.33648311 0.25701547
S 1 0.87062825 0.80820649 -0.00000002
S 1 0.37062826 0.19179342 0.50000001"
mp-1190224,No_Thinking,0.22551870346069336,0.5771177672066248,"P1
5.73326600 5.73994300 5.74563400
90 90 90
Zn 1 0.50000000 0.50000000 0.50320300
Cu 1 0.00000000 0.00000000 0.00040000
Cu 1 0.50000000 0.00000000 0.49634700
Sn 1 0.00000000 0.50000000 0.00147800
S 1 0.24309400 0.24470800 0.75204800
S 1 0.75690600 0.75529200 0.75204800
S 1 0.24309400 0.75529200 0.75204800
S 1 0.75690600 0.24470800 0.75204800",True,True,"# generated using pymatgen
data_ZnCu2SnS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.59503387
_cell_length_b   6.59130201
_cell_length_c   3.86064684
_cell_angle_alpha   89.99541328
_cell_angle_beta   89.99992642
_cell_angle_gamma   89.99999512
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCu2SnS4
_chemical_formula_sum   'Zn1 Cu2 Sn1 S4'
_cell_volume   167.82177714
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.49999997  0.50000062  0.67926682  1
  Cu  Cu1  1  0.00000001  -0.00000042  -0.30141300  1
  Cu  Cu2  1  0.50000001  -0.00000004  0.69847570  1
  Sn  Sn3  1  -0.00000004  0.49999777  0.16667557  1
  S  S4  1  0.24928666  0.24258634  0.69167732  1
  S  S5  1  0.75071279  0.75741465  0.69162977  1
  S  S6  1  0.24928734  0.75741474  0.69162921  1
  S  S7  1  0.75071327  0.24258634  0.69167860  1
",True,"P1
6.59503387 6.59130201 3.86064684
89.9954 89.9999 90
Zn 1 0.49999997 0.50000062 0.67926682
Cu 1 0.00000001 -0.00000042 -0.30141300
Cu 1 0.50000001 -0.00000004 0.69847570
Sn 1 -0.00000004 0.49999777 0.16667557
S 1 0.24928666 0.24258634 0.69167732
S 1 0.75071279 0.75741465 0.69162977
S 1 0.24928734 0.75741474 0.69162921
S 1 0.75071327 0.24258634 0.69167860"
mp-1190224,RL_No_Thinking,0.22551870346069336,0.5653823279060877,"P1
5.73326500 6.07354300 5.64663400
90 90 90
Zn 1 0.50000000 0.50000000 0.50320300
Cu 1 0.00000000 0.00000000 0.01047500
Cu 1 0.50000000 0.00000000 0.51134500
Sn 1 0.00000000 0.50000000 0.00515600
S 1 0.26317300 0.25114700 0.26325200
S 1 0.73682700 0.74885300 0.26325200
S 1 0.26317300 0.74885300 0.26325200
S 1 0.73682700 0.25114700 0.26325200",True,True,"# generated using pymatgen
data_ZnCu2SnS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.59475676
_cell_length_b   6.59119532
_cell_length_c   3.86154728
_cell_angle_alpha   90.01653782
_cell_angle_beta   89.99966797
_cell_angle_gamma   90.00002417
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCu2SnS4
_chemical_formula_sum   'Zn1 Cu2 Sn1 S4'
_cell_volume   167.85114251
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.49999996  0.50000273  0.33403362  1
  Cu  Cu1  1  0.00000003  -0.00000091  0.31394480  1
  Cu  Cu2  1  0.50000002  -0.00000052  0.31165943  1
  Sn  Sn3  1  0.00000010  0.49999113  -0.15375788  1
  S  S4  1  0.24930735  0.24258018  0.31923894  1
  S  S5  1  0.75069071  0.75742367  0.31941445  1
  S  S6  1  0.24930912  0.75742355  0.31941140  1
  S  S7  1  0.75069271  0.24258018  0.31924225  1
",True,"P1
6.59475676 6.59119532 3.86154728
90.0165 89.9997 90
Zn 1 0.49999996 0.50000273 0.33403362
Cu 1 0.00000003 -0.00000091 0.31394480
Cu 1 0.50000002 -0.00000052 0.31165943
Sn 1 0.00000010 0.49999113 -0.15375788
S 1 0.24930735 0.24258018 0.31923894
S 1 0.75069071 0.75742367 0.31941445
S 1 0.24930912 0.75742355 0.31941140
S 1 0.75069271 0.24258018 0.31924225"
mp-865324,With_Thinking,0.2156686782836914,0.8117040954125976,"P1
7.05910132 7.05910132 5.68180707
90 90 120
Lu 1 0.33333300 0.66666700 0.75000000
Lu 1 0.66666700 0.33333300 0.25000000
Cl 1 0.84426513 0.15573487 0.75000000
Cl 1 0.68146874 0.84426513 0.25000000
Cl 1 0.15573487 0.31853126 0.25000000
Cl 1 0.84426513 0.68146874 0.75000000
Cl 1 0.31853126 0.15573487 0.75000000
Cl 1 0.15573487 0.84426513 0.25000000",True,True,"# generated using pymatgen
data_LuCl3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.62464369
_cell_length_b   9.62464545
_cell_length_c   3.49679146
_cell_angle_alpha   90.00000208
_cell_angle_beta   90.00000072
_cell_angle_gamma   118.15450268
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuCl3
_chemical_formula_sum   'Lu2 Cl6'
_cell_volume   285.59417346
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.33063012  0.66936993  0.75000000  1
  Lu  Lu1  1  0.66936991  0.33063007  0.25000000  1
  Cl  Cl2  1  0.78676633  0.21323368  0.75000000  1
  Cl  Cl3  1  0.55904032  0.78067015  0.25000003  1
  Cl  Cl4  1  0.21932990  0.44095974  0.25000000  1
  Cl  Cl5  1  0.78067010  0.55904027  0.75000001  1
  Cl  Cl6  1  0.44095966  0.21932986  0.74999997  1
  Cl  Cl7  1  0.21323367  0.78676630  0.24999999  1
",True,"P1
9.62464369 9.62464545 3.49679146
90 90 118.155
Lu 1 0.33063012 0.66936993 0.75000000
Lu 1 0.66936991 0.33063007 0.25000000
Cl 1 0.78676633 0.21323368 0.75000000
Cl 1 0.55904032 0.78067015 0.25000003
Cl 1 0.21932990 0.44095974 0.25000000
Cl 1 0.78067010 0.55904027 0.75000001
Cl 1 0.44095966 0.21932986 0.74999997
Cl 1 0.21323367 0.78676630 0.24999999"
mp-865324,RL_With_Thinking,0.2156686782836914,0.7483758292687988,"P1
7.05588098 7.05588163 5.66022836
90 90 120
Lu 1 0.33333300 0.66666700 0.75000000
Lu 1 0.66666700 0.33333300 0.25000000
Cl 1 0.16782046 0.33564092 0.25000000
Cl 1 0.66435908 0.83217954 0.25000000
Cl 1 0.16782046 0.83217954 0.25000000
Cl 1 0.83217954 0.66435908 0.75000000
Cl 1 0.33564092 0.16782046 0.75000000
Cl 1 0.83217954 0.16782046 0.75000000",True,True,"# generated using pymatgen
data_LuCl3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.65576376
_cell_length_b   9.65576237
_cell_length_c   3.49664271
_cell_angle_alpha   89.99999865
_cell_angle_beta   90.00000110
_cell_angle_gamma   119.99980164
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuCl3
_chemical_formula_sum   'Lu2 Cl6'
_cell_volume   282.32930477
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  0.33333304  0.66666699  0.75000001  1
  Lu  Lu1  1  0.66666697  0.33333303  0.25000000  1
  Cl  Cl2  1  0.21741742  0.43483517  0.25000001  1
  Cl  Cl3  1  0.56516480  0.78258252  0.25000000  1
  Cl  Cl4  1  0.21741679  0.78258321  0.24999999  1
  Cl  Cl5  1  0.78258256  0.56516483  0.74999998  1
  Cl  Cl6  1  0.43483521  0.21741745  0.75000000  1
  Cl  Cl7  1  0.78258319  0.21741678  0.75000001  1
",True,"P1
9.65576376 9.65576237 3.49664271
90 90 120
Lu 1 0.33333304 0.66666699 0.75000001
Lu 1 0.66666697 0.33333303 0.25000000
Cl 1 0.21741742 0.43483517 0.25000001
Cl 1 0.56516480 0.78258252 0.25000000
Cl 1 0.21741679 0.78258321 0.24999999
Cl 1 0.78258256 0.56516483 0.74999998
Cl 1 0.43483521 0.21741745 0.75000000
Cl 1 0.78258319 0.21741678 0.75000001"
mp-865324,No_Thinking,0.2156686782836914,0.9061712584985351,"P1
6.97599991 6.97599991 6.97599991
90 90 90
Lu 1 0.00000000 0.00000000 0.00000000
Lu 1 0.00000000 0.50000000 0.50000000
Lu 1 0.50000000 0.00000000 0.50000000
Lu 1 0.50000000 0.50000000 0.00000000
Cl 1 0.75000000 0.75000000 0.25000000
Cl 1 0.25000000 0.75000000 0.25000000
Cl 1 0.00000000 0.50000000 0.00000000
Cl 1 0.75000000 0.25000000 0.75000000
Cl 1 0.25000000 0.25000000 0.75000000
Cl 1 0.00000000 0.00000000 0.50000000
Cl 1 0.25000000 0.75000000 0.75000000
Cl 1 0.75000000 0.75000000 0.75000000
Cl 1 0.50000000 0.50000000 0.50000000
Cl 1 0.25000000 0.25000000 0.25000000
Cl 1 0.75000000 0.25000000 0.25000000
Cl 1 0.50000000 0.00000000 0.00000000",True,True,"# generated using pymatgen
data_LuCl3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.87357366
_cell_length_b   6.87357038
_cell_length_c   6.87357359
_cell_angle_alpha   90.00000240
_cell_angle_beta   89.99999904
_cell_angle_gamma   90.00000240
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LuCl3
_chemical_formula_sum   'Lu4 Cl12'
_cell_volume   324.74880522
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  1  -0.00000000  -0.00000000  -0.00000000  1
  Lu  Lu1  1  -0.00000000  0.50000000  0.50000000  1
  Lu  Lu2  1  0.50000000  -0.00000000  0.50000000  1
  Lu  Lu3  1  0.50000000  0.50000000  -0.00000000  1
  Cl  Cl4  1  0.75000000  0.75000000  0.25000000  1
  Cl  Cl5  1  0.25000000  0.75000000  0.25000000  1
  Cl  Cl6  1  -0.00000000  0.50000000  -0.00000000  1
  Cl  Cl7  1  0.75000000  0.25000000  0.75000000  1
  Cl  Cl8  1  0.25000000  0.25000000  0.75000000  1
  Cl  Cl9  1  0.00000000  -0.00000000  0.50000000  1
  Cl  Cl10  1  0.25000000  0.75000000  0.75000000  1
  Cl  Cl11  1  0.75000000  0.75000000  0.75000000  1
  Cl  Cl12  1  0.50000000  0.50000000  0.50000000  1
  Cl  Cl13  1  0.25000000  0.25000000  0.25000000  1
  Cl  Cl14  1  0.75000000  0.25000000  0.25000000  1
  Cl  Cl15  1  0.50000000  0.00000000  -0.00000000  1
",True,"P1
6.87357366 6.87357038 6.87357359
90 90 90
Lu 1 -0.00000000 -0.00000000 -0.00000000
Lu 1 -0.00000000 0.50000000 0.50000000
Lu 1 0.50000000 -0.00000000 0.50000000
Lu 1 0.50000000 0.50000000 -0.00000000
Cl 1 0.75000000 0.75000000 0.25000000
Cl 1 0.25000000 0.75000000 0.25000000
Cl 1 -0.00000000 0.50000000 -0.00000000
Cl 1 0.75000000 0.25000000 0.75000000
Cl 1 0.25000000 0.25000000 0.75000000
Cl 1 0.00000000 -0.00000000 0.50000000
Cl 1 0.25000000 0.75000000 0.75000000
Cl 1 0.75000000 0.75000000 0.75000000
Cl 1 0.50000000 0.50000000 0.50000000
Cl 1 0.25000000 0.25000000 0.25000000
Cl 1 0.75000000 0.25000000 0.25000000
Cl 1 0.50000000 0.00000000 -0.00000000"
